combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Organic farms often cultivate old and little known varieties and contribute to retaining the diversity of herbs, fruits and vegetables.",0.518028010937,0.539246007608,0.616688373243,0.564207912186,0.526905045549,0.580647868765,,,0,0,0,0,0,1,,0.565917309618,31,316,6,631,0.8378378378,0.3336853221,0.5041525158,0.08933717579,0.08072916667,0.2007258643,0.565917309618,93,316,44,631,0.7,0.3,34.51%,22.74%,17.03%,0.2366059039,0.592170097723,5,391,1,672,0.8333333333,0.367826905,0.4655064283,0.01262626263,0.01243781095,0.07201331695,0.592170097723,18,391,3,672,0.8571428571,0.367826905,0.4893159522,0.04400977995,0.04186046512,0.1391400367,0.559449982618,49,302,13,628,0.7903225806,0.3247311828,0.4655913978,0.1396011396,0.1186440678,0.2357000604,0.559449982618,107,302,47,628,0.6948051948,0.3247311828,0.370074012,0.2616136919,0.190053286,0.2665488927,0.578985791958,70,293,23,629,0.752688172,0.3177874187,0.4349007534,0.1928374656,0.1535087719,0.2617700672,0.578985791958,116,293,46,629,0.7160493827,0.3177874187,0.3982619641,0.2836185819,0.2031523643,0.2929397176,0.590097062087,5,397,2,673,0.7142857143,0.3710280374,0.3432576769,0.01243781095,0.01222493888,0.05702906546,0.590097062087,12,397,2,673,0.8571428571,0.3710280374,0.4861148198,0.0293398533,0.02836879433,0.1132351416,0.602132772053,76,224,62,466,0.5507246377,0.3246376812,0.2260869565,0.2533333333,0.1735159817,0.1752919642,0.602132772053,185,224,209,466,0.4695431472,0.3246376812,0.144905466,0.4523227384,0.2303860523,0.1437950327,,0.3,0.7,,,,,
"In addition, there are significantly more species of wild plants and animals on organic fields than on conventional ones because it is much more comfortable for them on such pesticide-free fields.",0.495247598621,0.531141120035,0.544069242560,0.562579489237,0.492506381300,0.557897740796,,,0,0,0,0,0,1,,0.566020081984,31,315,6,632,0.8378378378,0.3326293559,0.505208482,0.08959537572,0.08093994778,0.2012788285,0.566020081984,93,315,44,632,0.7,0.3,34.62%,22.79%,17.06%,0.2374446401,0.592225170067,5,390,1,673,0.8333333333,0.3668861712,0.4664471621,0.01265822785,0.01246882793,0.07219651206,0.592225170067,18,390,3,673,0.8571428571,0.3668861712,0.4902566859,0.04411764706,0.04195804196,0.1394750017,0.559485755492,49,301,13,629,0.7903225806,0.323655914,0.4666666667,0.14,0.1189320388,0.2363973282,0.559485755492,107,301,47,629,0.6948051948,0.323655914,0.3711492808,0.262254902,0.1903914591,0.2674527259,0.579082566328,70,293,23,629,0.752688172,0.3177874187,0.4349007534,0.1928374656,0.1535087719,0.2617700672,0.579082566328,115,293,47,629,0.7098765432,0.3177874187,0.3920891246,0.2818627451,0.201754386,0.2885388753,0.590134340152,5,396,2,674,0.7142857143,0.3700934579,0.3441922563,0.01246882793,0.01225490196,0.05721323041,0.590134340152,12,396,2,674,0.8571428571,0.3700934579,0.4870493992,0.02941176471,0.02843601896,0.1135077432,0.602202411210,76,223,62,467,0.5507246377,0.3231884058,0.2275362319,0.254180602,0.1739130435,0.1765432918,0.602202411210,185,223,209,467,0.4695431472,0.3231884058,0.1463547414,0.4534313725,0.2306733167,0.1453034826,,0.3,0.7,,,,,
"Peppers A vegetable with tradition The best growing conditions for pimientos, as they are called here, are in southwestern Spain so it is not surprising that peppers have a longstanding tradition in Spanish cuisine.",0.530391533198,0.521150749309,0.574191409588,0.573323322125,0.519655847606,0.579714989440,,,0,0,0,0,0,0,,0.566101093450,31,314,6,633,0.8378378378,0.3315733897,0.5062644482,0.08985507246,0.08115183246,0.2018335252,0.566101093450,93,314,44,633,0.7,0.3,34.73%,22.85%,17.10%,0.238285109,0.592254966486,5,389,1,674,0.8333333333,0.3659454374,0.4673878959,0.01269035533,0.0125,0.07238019041,0.592254966486,18,389,3,674,0.8571428571,0.3659454374,0.4911974197,0.04422604423,0.04205607477,0.1398108311,0.559901726644,49,300,13,630,0.7903225806,0.3225806452,0.4677419355,0.1404011461,0.1192214112,0.2370966553,0.559901726644,107,300,47,630,0.6948051948,0.3225806452,0.3722245496,0.2628992629,0.1907308378,0.2683584711,0.579082566328,70,293,23,629,0.752688172,0.3177874187,0.4349007534,0.1928374656,0.1535087719,0.2617700672,0.579082566328,115,293,47,629,0.7098765432,0.3177874187,0.3920891246,0.2818627451,0.201754386,0.2885388753,0.590155029597,5,395,2,675,0.7142857143,0.3691588785,0.3451268358,0.0125,0.01228501229,0.05739780818,0.590155029597,12,395,2,675,0.8571428571,0.3691588785,0.4879839786,0.02948402948,0.02850356295,0.1137810485,0.602314687464,75,223,63,467,0.5434782609,0.3231884058,0.2202898551,0.2516778523,0.1720183486,0.1710458411,0.602314687464,184,223,210,467,0.4670050761,0.3231884058,0.1438166703,0.4520884521,0.2297128589,0.1428533229,,0.3,0.7,,,,,
"In addition to paella and tapas, paprika is one of the main ingredients in chorizo - a spicy, smoked sausage.",0.507853314012,0.515493191384,0.532617663040,0.537041698447,0.493968316279,0.515563776293,,,0,0,0,0,0,0,,0.566162439145,31,313,6,634,0.8378378378,0.3305174234,0.5073204144,0.09011627907,0.0813648294,0.202389968,0.566162439145,93,313,44,634,0.7,0.3,34.83%,22.91%,17.13%,0.2391273244,0.592269474842,5,388,1,675,0.8333333333,0.3650047037,0.4683286297,0.01272264631,0.01253132832,0.07256435545,0.592269474842,18,388,3,675,0.8571428571,0.3650047037,0.4921381535,0.04433497537,0.04215456674,0.1401475311,0.560439524128,49,300,13,630,0.7903225806,0.3225806452,0.4677419355,0.1404011461,0.1192214112,0.2370966553,0.560439524128,106,300,48,630,0.6883116883,0.3225806452,0.3657310432,0.2610837438,0.1892857143,0.2638066844,0.579097990311,70,291,23,631,0.752688172,0.3156182213,0.4370699508,0.1939058172,0.154185022,0.2633997806,0.579097990311,115,291,47,631,0.7098765432,0.3156182213,0.394258322,0.2832512315,0.2024647887,0.2904196336,0.590217912308,5,394,2,676,0.7142857143,0.3682242991,0.3460614152,0.01253132832,0.01231527094,0.05758280195,0.590217912308,12,394,2,676,0.8571428571,0.3682242991,0.4889185581,0.02955665025,0.02857142857,0.1140550621,0.602331459986,74,223,64,467,0.5362318841,0.3231884058,0.2130434783,0.2491582492,0.1701149425,0.1655414852,0.602331459986,183,223,211,467,0.4644670051,0.3231884058,0.1412785993,0.4507389163,0.22875,0.1404013142,,0.3,0.7,,,,,
"The bright red powder is also used in many of our spice blends, such as Lszl's goulash spice, sweet and spicy curry, and Frankie's barbecue spice.",0.518723738416,0.546321432908,0.551775968794,0.530585970722,0.481052054583,0.515111003330,,,0,0,0,0,0,0,,0.566269127015,31,313,6,634,0.8378378378,0.3305174234,0.5073204144,0.09011627907,0.0813648294,0.202389968,0.566269127015,92,313,45,634,0.7,0.3,34.10%,22.72%,16.97%,0.2342323609,0.592314854619,5,387,1,676,0.8333333333,0.3640639699,0.4692693634,0.01275510204,0.01256281407,0.07274901065,0.592314854619,18,387,3,676,0.8571428571,0.3640639699,0.4930788872,0.04444444444,0.04225352113,0.1404851075,0.560499751496,49,299,13,631,0.7903225806,0.3215053763,0.4688172043,0.1408045977,0.1195121951,0.2377980583,0.560499751496,106,299,48,631,0.6883116883,0.3215053763,0.366806312,0.2617283951,0.1896243292,0.264713589,0.579117479097,70,290,23,632,0.752688172,0.3145336226,0.4381545495,0.1944444444,0.1545253863,0.2642179751,0.579117479097,115,290,47,632,0.7098765432,0.3145336226,0.3953429207,0.2839506173,0.2028218695,0.2913630907,0.590219740230,5,393,2,677,0.7142857143,0.3672897196,0.3469959947,0.01256281407,0.01234567901,0.05776821489,0.590219740230,12,393,2,677,0.8571428571,0.3672897196,0.4898531375,0.02962962963,0.02863961814,0.114329789,0.602376041710,74,222,64,468,0.5362318841,0.3217391304,0.2144927536,0.25,0.1705069124,0.1667919329,0.602376041710,183,222,211,468,0.4644670051,0.3217391304,0.1427278746,0.4518518519,0.2290362954,0.141911979,,0.3,0.7,,,,,
The first pepper plants came here with Spanish explorers from South America in the 15th century.,0.484439854754,0.477858811734,0.511198199156,0.525690499792,0.465083315622,0.545081512456,,,0,0,0,0,0,0,,0.566274926018,31,313,6,634,0.8378378378,0.3305174234,0.5073204144,0.09011627907,0.0813648294,0.202389968,0.566274926018,91,313,46,634,0.7,0.3,33.37%,22.52%,16.82%,0.2293334281,0.592334295412,5,386,1,677,0.8333333333,0.3631232361,0.4702100972,0.01278772379,0.01259445844,0.07293415953,0.592334295412,18,386,3,677,0.8571428571,0.3631232361,0.494019621,0.04455445545,0.04235294118,0.1408235664,0.560610284965,48,299,14,631,0.7741935484,0.3215053763,0.452688172,0.1383285303,0.1173594132,0.2297692315,0.560610284965,105,299,49,631,0.6818181818,0.3215053763,0.3603128055,0.2599009901,0.188172043,0.2601575254,0.579209075290,70,289,23,633,0.752688172,0.3134490239,0.4392391482,0.1949860724,0.1548672566,0.2650384185,0.579209075290,115,289,47,633,0.7098765432,0.3134490239,0.3964275193,0.2846534653,0.203180212,0.2923086208,0.590293227271,5,392,2,678,0.7142857143,0.3663551402,0.3479305741,0.01259445844,0.01237623762,0.05795405022,0.590293227271,12,392,2,678,0.8571428571,0.3663551402,0.490787717,0.0297029703,0.02870813397,0.1146052341,0.602461554749,74,221,64,469,0.5362318841,0.3202898551,0.215942029,0.2508474576,0.1709006928,0.1680454097,0.602461554749,183,221,211,469,0.4644670051,0.3202898551,0.14417715,0.452970297,0.2293233083,0.1434247012,,0.3,0.7,,,,,
They first thought they had found a form of pepper.,0.522492382341,0.504699536167,0.522117921112,0.528657894943,0.447957321537,0.520568578631,,,0,0,0,0,0,0,,0.566609878109,31,312,6,635,0.8378378378,0.3294614572,0.5083763806,0.09037900875,0.08157894737,0.2029481709,0.566609878109,91,312,46,635,0.7,0.3,33.48%,22.58%,16.85%,0.2301751717,0.592381484396,5,385,1,678,0.8333333333,0.3621825024,0.471150831,0.01282051282,0.01262626263,0.07311980562,0.592381484396,18,385,3,678,0.8571428571,0.3621825024,0.4949603548,0.04466501241,0.04245283019,0.141162914,0.560635841433,48,298,14,632,0.7741935484,0.3204301075,0.4537634409,0.1387283237,0.1176470588,0.2304689977,0.560635841433,105,298,49,632,0.6818181818,0.3204301075,0.3613880743,0.2605459057,0.1885098743,0.2610655537,0.579456749681,69,289,24,633,0.7419354839,0.3134490239,0.42848646,0.1927374302,0.1529933481,0.2587139458,0.579456749681,114,289,48,633,0.7037037037,0.3134490239,0.3902546798,0.2828784119,0.2017699115,0.2879022165,0.590407676137,5,391,2,679,0.7142857143,0.3654205607,0.3488651535,0.01262626263,0.01240694789,0.05814031119,0.590407676137,12,391,2,679,0.8571428571,0.3654205607,0.4917222964,0.02977667494,0.02877697842,0.1148814025,0.602543318401,74,221,64,469,0.5362318841,0.3202898551,0.215942029,0.2508474576,0.1709006928,0.1680454097,0.602543318401,182,221,212,469,0.461928934,0.3202898551,0.1416390789,0.4516129032,0.2283563363,0.1409709645,,0.3,0.7,,,,,
It wasnt until the 20th century that the first sweet varieties were propagated without the burning-hot ingredient capsaicin.,0.519400241464,0.510859767517,0.498778634481,0.543807663068,0.461273360009,0.509296098668,,,0,0,0,0,0,0,,0.566609890452,31,311,6,636,0.8378378378,0.328405491,0.5094323468,0.09064327485,0.08179419525,0.2035081479,0.566609890452,91,311,46,636,0.7,0.3,33.58%,22.64%,16.88%,0.2310186667,0.592534860532,5,384,1,679,0.8333333333,0.3612417686,0.4720915648,0.01285347044,0.01265822785,0.07330595249,0.592534860532,18,384,3,679,0.8571428571,0.3612417686,0.4959010886,0.0447761194,0.04255319149,0.1415031564,0.560660947154,48,297,14,633,0.7741935484,0.3193548387,0.4548387097,0.1391304348,0.1179361179,0.2311708394,0.560660947154,105,297,49,633,0.6818181818,0.3193548387,0.3624633431,0.2611940299,0.1888489209,0.2619755209,0.579639108434,69,288,24,634,0.7419354839,0.3123644252,0.4295710587,0.1932773109,0.1533333333,0.2595343788,0.579639108434,114,288,48,634,0.7037037037,0.3123644252,0.3913392785,0.2835820896,0.2021276596,0.2888492166,0.590418530161,5,390,2,680,0.7142857143,0.3644859813,0.349799733,0.01265822785,0.01243781095,0.05832700106,0.590418530161,12,390,2,680,0.8571428571,0.3644859813,0.4926568758,0.02985074627,0.02884615385,0.115158299,0.602692935170,74,220,64,470,0.5362318841,0.3188405797,0.2173913043,0.2517006803,0.1712962963,0.1693019511,0.602692935170,182,220,212,470,0.461928934,0.3188405797,0.1430883543,0.4527363184,0.2286432161,0.1424858479,,0.3,0.7,,,,,
"By the way, not all varieties are suitable for grinding into spice powder.",0.543096846268,0.507538055779,0.555881287344,0.540931168151,0.469753663137,0.520276203124,,,0,0,0,0,0,0,,0.566711675754,31,310,6,637,0.8378378378,0.3273495248,0.510488313,0.09090909091,0.08201058201,0.2040699131,0.566711675754,91,310,46,637,0.7,0.3,33.69%,22.69%,16.91%,0.2318639268,0.592633220725,5,383,1,680,0.8333333333,0.3603010348,0.4730322985,0.01288659794,0.01269035533,0.07349260372,0.592633220725,18,383,3,680,0.8571428571,0.3603010348,0.4968418223,0.04488778055,0.04265402844,0.1418442997,0.560703155529,48,296,14,634,0.7741935484,0.3182795699,0.4559139785,0.1395348837,0.118226601,0.2318747736,0.560703155529,105,296,49,634,0.6818181818,0.3182795699,0.3635386119,0.2618453865,0.1891891892,0.2628874424,0.579683151500,69,287,24,635,0.7419354839,0.3112798265,0.4306556574,0.1938202247,0.153674833,0.2603570759,0.579683151500,114,287,48,635,0.7037037037,0.3112798265,0.3924238772,0.2842892768,0.2024866785,0.2897983137,0.590463755146,5,389,2,681,0.7142857143,0.3635514019,0.3507343124,0.01269035533,0.01246882793,0.05851412312,0.590463755146,12,389,2,681,0.8571428571,0.3635514019,0.4935914553,0.02992518703,0.02891566265,0.1154359287,0.602708574117,74,219,64,471,0.5362318841,0.3173913043,0.2188405797,0.252559727,0.1716937355,0.1705615931,0.602708574117,182,219,212,471,0.461928934,0.3173913043,0.1445376297,0.4538653367,0.2289308176,0.1440028364,,0.3,0.7,,,,,
Our spice powder is made from a special red pepper variety.,0.525126409819,0.522702401012,0.556761522753,0.543537017491,0.496012176512,0.548409494285,,,0,0,0,0,0,0,,0.566747245204,31,309,6,638,0.8378378378,0.3262935586,0.5115442792,0.09117647059,0.08222811671,0.2046334807,0.566747245204,91,309,46,638,0.7,0.3,33.79%,22.75%,16.95%,0.2327109663,0.592633947067,5,382,1,681,0.8333333333,0.359360301,0.4739730323,0.01291989664,0.01272264631,0.07367976294,0.592633947067,18,382,3,681,0.8571428571,0.359360301,0.4977825561,0.045,0.04275534442,0.1421863503,0.560716302582,48,296,14,634,0.7741935484,0.3182795699,0.4559139785,0.1395348837,0.118226601,0.2318747736,0.560716302582,104,296,50,634,0.6753246753,0.3182795699,0.3570451054,0.26,0.1877256318,0.2583252582,0.579727793377,69,286,24,636,0.7419354839,0.3101952278,0.4317402561,0.1943661972,0.1540178571,0.2611820554,0.579727793377,114,286,48,636,0.7037037037,0.3101952278,0.3935084759,0.285,0.2028469751,0.2907495241,0.590593722682,5,388,2,682,0.7142857143,0.3626168224,0.3516688919,0.01272264631,0.0125,0.05870168069,0.590593722682,12,388,2,682,0.8571428571,0.3626168224,0.4945260347,0.03,0.02898550725,0.1157142968,0.602856620335,74,219,64,471,0.5362318841,0.3173913043,0.2188405797,0.252559727,0.1716937355,0.1705615931,0.602856620335,181,219,213,471,0.4593908629,0.3173913043,0.1419995586,0.4525,0.2279596977,0.1415473047,,0.3,0.7,,,,,
The soulful herbalist and the truly great organic expert.,0.568498347037,0.594859991005,0.620660483294,0.571153438073,0.563153768163,0.617347139597,,,1,0,0,0,0,1,,0.566775008369,31,308,6,639,0.8378378378,0.3252375924,0.5126002454,0.09144542773,0.08244680851,0.2051988653,0.566775008369,91,308,46,639,0.7,0.3,33.90%,22.81%,16.98%,0.2335597991,0.592674265096,5,381,1,682,0.8333333333,0.3584195673,0.4749137661,0.01295336788,0.01275510204,0.07386743381,0.592674265096,18,381,3,682,0.8571428571,0.3584195673,0.4987232899,0.04511278195,0.04285714286,0.1425293143,0.560761449302,48,295,14,635,0.7741935484,0.3172043011,0.4569892473,0.139941691,0.1185185185,0.2325808172,0.560761449302,104,295,50,635,0.6753246753,0.3172043011,0.3581203742,0.2606516291,0.1880650995,0.2592382797,0.579759037923,69,285,24,637,0.7419354839,0.3091106291,0.4328248548,0.1949152542,0.1543624161,0.2620093357,0.579759037923,114,285,48,637,0.7037037037,0.3091106291,0.3945930746,0.2857142857,0.2032085561,0.2917028639,0.590688648837,5,387,2,683,0.7142857143,0.361682243,0.3526034713,0.01275510204,0.01253132832,0.05888967711,0.590688648837,12,387,2,683,0.8571428571,0.361682243,0.4954606142,0.03007518797,0.02905569007,0.1159934083,0.602857311906,73,219,65,471,0.5289855072,0.3173913043,0.2115942029,0.25,0.1697674419,0.165041831,0.602857311906,180,219,214,471,0.4568527919,0.3173913043,0.1394614875,0.4511278195,0.2269861286,0.1390897786,,0.3,0.7,,,,,
"When you look at Andreas hands, you know right away that he gets the job done.",0.577211239959,0.599053847156,0.577727683467,0.553703458726,0.581887551604,0.557605821412,,,1,0,0,0,0,0,,0.566927334009,31,307,6,640,0.8378378378,0.3241816262,0.5136562116,0.09171597633,0.08266666667,0.2057660813,0.566927334009,91,307,46,640,0.7,0.3,34.01%,22.86%,17.01%,0.2344104396,0.592773910677,5,380,1,683,0.8333333333,0.3574788335,0.4758544998,0.01298701299,0.01278772379,0.07405562002,0.592773910677,18,380,3,683,0.8571428571,0.3574788335,0.4996640237,0.04522613065,0.04295942721,0.1428731983,0.560852407270,48,294,14,636,0.7741935484,0.3161290323,0.4580645161,0.1403508772,0.1188118812,0.2332889875,0.560852407270,104,294,50,636,0.6753246753,0.3161290323,0.3591956431,0.2613065327,0.1884057971,0.2601532771,0.579955147874,69,284,24,638,0.7419354839,0.3080260304,0.4339094535,0.1954674221,0.1547085202,0.2628389354,0.579955147874,114,284,48,638,0.7037037037,0.3080260304,0.3956776733,0.2864321608,0.2035714286,0.2926583496,0.590748264263,5,386,2,684,0.7142857143,0.3607476636,0.3535380507,0.01278772379,0.01256281407,0.05907811575,0.590748264263,12,386,2,684,0.8571428571,0.3607476636,0.4963951936,0.03015075377,0.02912621359,0.1162732684,0.602967171880,73,218,65,472,0.5289855072,0.315942029,0.2130434783,0.2508591065,0.1701631702,0.1663024683,0.602967171880,180,218,214,472,0.4568527919,0.315942029,0.1409107629,0.4522613065,0.2272727273,0.1406090353,,0.3,0.7,,,,,
There are many on the farm outside the village of Neudorf.,0.498360373921,0.512005678492,0.557362250441,0.560174772114,0.509179940308,0.554264765343,,,1,0,0,0,0,0,,0.566929025074,31,306,6,641,0.8378378378,0.32312566,0.5147121779,0.09198813056,0.08288770053,0.2063351435,0.566929025074,91,306,46,641,0.7,0.3,34.11%,22.92%,17.04%,0.2352629022,0.592920333804,5,379,1,684,0.8333333333,0.3565380997,0.4767952336,0.01302083333,0.01282051282,0.07424432527,0.592920333804,18,379,3,684,0.8571428571,0.3565380997,0.5006047574,0.04534005038,0.04306220096,0.1432180085,0.560852407270,48,294,14,636,0.7741935484,0.3161290323,0.4580645161,0.1403508772,0.1188118812,0.2332889875,0.560852407270,104,294,50,636,0.6753246753,0.3161290323,0.3591956431,0.2613065327,0.1884057971,0.2601532771,0.580131899006,69,283,24,639,0.7419354839,0.3069414317,0.4349940522,0.1960227273,0.1550561798,0.2636708733,0.580131899006,114,283,48,639,0.7037037037,0.3069414317,0.396762272,0.2871536524,0.2039355993,0.2936159977,0.590837614254,5,385,2,685,0.7142857143,0.3598130841,0.3544726302,0.01282051282,0.01259445844,0.059267,0.590837614254,12,385,2,685,0.8571428571,0.3598130841,0.497329773,0.03022670025,0.02919708029,0.1165538823,0.603029029678,73,217,65,473,0.5289855072,0.3144927536,0.2144927536,0.2517241379,0.1705607477,0.16756626,0.603029029678,180,217,214,473,0.4568527919,0.3144927536,0.1423600383,0.4534005038,0.2275600506,0.1421304498,,0.3,0.7,,,,,
"The Schmidts grow anise, fennel, caraway, coriander and more for SONNENTOR.",0.550394416702,0.571383659392,0.558342797891,0.590688648837,0.558635310111,0.594113340578,,,0,0,0,0,0,0,,0.566966350713,31,305,6,642,0.8378378378,0.3220696938,0.5157681441,0.09226190476,0.08310991957,0.2069060667,0.566966350713,91,305,46,642,0.7,0.3,34.22%,22.98%,17.07%,0.2361172012,0.593006547074,5,378,1,685,0.8333333333,0.3555973659,0.4777359674,0.01305483029,0.01285347044,0.07443355333,0.593006547074,18,378,3,685,0.8571428571,0.3555973659,0.5015454912,0.04545454545,0.04316546763,0.1435637514,0.560952964350,48,292,14,638,0.7741935484,0.3139784946,0.4602150538,0.1411764706,0.1194029851,0.2347117779,0.560952964350,104,292,50,638,0.6753246753,0.3139784946,0.3613461807,0.2626262626,0.1890909091,0.2619892619,0.580160071666,69,282,24,640,0.7419354839,0.305856833,0.4360786509,0.1965811966,0.1554054054,0.2645051683,0.580160071666,114,282,48,640,0.7037037037,0.305856833,0.3978468707,0.2878787879,0.2043010753,0.2945758247,0.591023581119,5,384,2,686,0.7142857143,0.3588785047,0.3554072096,0.01285347044,0.01262626263,0.05945633329,0.591023581119,12,384,2,686,0.8571428571,0.3588785047,0.4982643525,0.0303030303,0.02926829268,0.1168352553,0.603074630904,73,217,65,473,0.5289855072,0.3144927536,0.2144927536,0.2517241379,0.1705607477,0.16756626,0.603074630904,179,217,215,473,0.4543147208,0.3144927536,0.1398219672,0.452020202,0.2265822785,0.1396710031,,0.3,0.7,,,,,
"In 2008, the family was awarded the Golden Sickle - the SONNENTOR Oscar among organic farmers.",0.570190505802,0.587081908134,0.558807292604,0.603815420147,0.544221938669,0.608036863956,,,1,0,0,0,0,1,,0.567092950442,31,304,6,643,0.8378378378,0.3210137276,0.5168241103,0.09253731343,0.08333333333,0.2074788658,0.567092950442,91,304,46,643,0.7,0.3,34.32%,23.04%,17.11%,0.2369733512,0.593052596512,4,378,2,685,0.6666666667,0.3555973659,0.3110693007,0.01047120419,0.01030927835,0.04849415099,0.593052596512,17,378,4,685,0.8095238095,0.3555973659,0.4539264436,0.04303797468,0.04086538462,0.1300030688,0.561003821591,48,291,14,639,0.7741935484,0.3129032258,0.4612903226,0.1415929204,0.1197007481,0.2354264332,0.561003821591,104,291,50,639,0.6753246753,0.3129032258,0.3624214495,0.2632911392,0.189435337,0.2629102808,0.580193087893,69,281,24,641,0.7419354839,0.3047722343,0.4371632496,0.1971428571,0.1557562077,0.2653418395,0.580193087893,114,281,48,641,0.7037037037,0.3047722343,0.3989314694,0.2886075949,0.2046678636,0.2955378474,0.591056943946,5,383,2,687,0.7142857143,0.3579439252,0.3563417891,0.01288659794,0.01265822785,0.05964611907,0.591056943946,12,383,2,687,0.8571428571,0.3579439252,0.4991989319,0.03037974684,0.0293398533,0.1171173927,0.603100676406,73,216,65,474,0.5289855072,0.3130434783,0.215942029,0.2525951557,0.1709601874,0.1688332429,0.603100676406,179,216,215,474,0.4543147208,0.3130434783,0.1412712426,0.453164557,0.226869455,0.1411946569,,0.3,0.7,,,,,
